id,room_type,price,minimum_nights,number_of_reviews_ltm,reviews_per_month,latitude,longitude
45561070,Entire home/apt,80,3,1,0.18,51.54999,0.01691
45663253,Private room,90,1,0,0.33,51.49976,-0.08361
45663455,Private room,68,10,1,0.12,51.5111,-0.18685
45573031,Entire home/apt,307,2,6,0.5,51.49101,-0.15591
45573193,Private room,88,1,2,0.23,51.49888,-0.19187
45573264,Private room,40,1,7,0.6,51.44019,-0.14715
45573291,Private room,45,3,6,0.47,51.47531,-0.02919
45561125,Entire home/apt,57,2,5,0.75,51.57728,-0.37079
45663775,Private room,40,2,9,0.93,51.50995,-0.47402
45664596,Private room,60,1,0,,51.51991,0.10608
45561818,Private room,20,1,3,0.27,51.63401,-0.04052
45664764,Shared room,45,1,0,,51.56465,-0.12165
45664767,Entire home/apt,155,3,3,0.77,51.48973,-0.14225
45573375,Entire home/apt,95,2,15,1.01,51.47582,-0.09057
45573424,Private room,94,1,3,0.37,51.4992,-0.19298
45561823,Private room,30,2,0,,51.46729,-0.04061
45665442,Entire home/apt,90,2,8,1.34,51.36822,-0.09904
45665690,Entire home/apt,125,2,2,0.21,51.48131,-0.19547
45573726,Entire home/apt,60,2,7,0.53,51.37146,-0.07137
45573821,Entire home/apt,400,2,0,0.11,51.50037,-0.16603
45563016,Entire home/apt,120,6,0,0.06,51.53198,-0.02249
45563152,Entire home/apt,105,1,0,,51.46422,-0.23642
45575371,Private room,85,1,1,0.17,51.50282,-0.21948
45571352,Private room,50,3,0,,51.36772,-0.31265
45575507,Entire home/apt,155,7,3,0.3,51.49681,-0.08857
45666876,Private room,86,1,5,0.86,51.53347,-0.09932
45668064,Entire home/apt,107,2,5,0.39,51.47994,-0.08911
45571848,Entire home/apt,97,2,0,,51.50588,-0.11031
45572504,Entire home/apt,299,1,0,0.07,51.51003,0.12564
45572518,Entire home/apt,301,1,1,0.15,51.48231,0.06262
45721866,Entire home/apt,139,4,1,1,51.5259,-0.07695
45668315,Entire home/apt,70,90,0,,51.51675,-0.19938
45668775,Entire home/apt,283,2,4,0.36,51.49273,-0.15689
45722519,Private room,40,1,33,2.29,51.45583,-0.12084
45722997,Private room,48,2,0,0.06,51.52538,-0.10418
45576456,Entire home/apt,194,3,1,0.1,51.51618,-0.16146
45723985,Entire home/apt,150,2,4,0.29,51.58747,-0.21515
45577850,Entire home/apt,75,3,3,0.62,51.37234,-0.09994
45578709,Entire home/apt,250,1,0,0.28,51.53418,-0.13817
45669670,Entire home/apt,89,5,0,,51.54113,-0.08881
45729470,Entire home/apt,130,3,1,0.12,51.52055,-0.16092
45729903,Entire home/apt,157,3,2,0.26,51.51025,-0.30603
45729957,Entire home/apt,110,2,0,,51.51498,-0.14934
45730259,Entire home/apt,345,2,2,0.24,51.49151,-0.15522
45671198,Private room,50,5,12,0.83,51.5417,-0.1568
45731135,Entire home/apt,345,2,9,0.94,51.49261,-0.15742
45673095,Entire home/apt,160,2,7,0.6,51.56204,-0.09251
45673444,Private room,40,14,0,,51.51418,-0.01563
45579063,Private room,113,1,4,0.66,51.47306,-0.36482
45579064,Private room,151,1,1,0.18,51.47472,-0.36461
45732059,Entire home/apt,174,3,0,,51.50994,-0.30631
45579982,Private room,40,1,13,1.05,51.47922,-0.04141
45674991,Entire home/apt,76,3,5,0.48,51.47238,-0.18389
45732119,Entire home/apt,176,2,0,0.12,51.50231,-0.04768
45732394,Entire home/apt,281,3,2,0.39,51.50884,-0.30612
45732504,Entire home/apt,81,1,23,2.38,51.56319,-0.21438
45732882,Private room,105,1,56,7.18,51.49428,-0.19004
45677000,Private room,47,3,0,,51.52442,-0.01325
45583580,Entire home/apt,69,1,0,0.22,51.52005,-0.12259
45732970,Entire home/apt,120,30,2,0.2,51.51424,-0.05208
45733407,Entire home/apt,95,5,3,0.55,51.42519,-0.21631
45586039,Entire home/apt,196,3,0,,51.51196,-0.07656
45679291,Private room,50,2,1,0.26,51.54985,-0.16734
45733427,Entire home/apt,345,2,5,0.42,51.49305,-0.15703
45586165,Entire home/apt,175,3,1,0.12,51.51097,-0.07623
45586258,Entire home/apt,175,3,1,0.25,51.51033,-0.07635
45586553,Entire home/apt,175,3,0,,51.51071,-0.07461
45586655,Entire home/apt,175,3,0,,51.51081,-0.07447
45733484,Private room,33,1,0,,51.52961,-0.06227
45586803,Entire home/apt,102,4,4,0.32,51.51793,-0.13334
45734405,Entire home/apt,137,5,2,0.21,51.54466,-0.20569
45587509,Entire home/apt,180,4,3,0.54,51.54088,-0.08673
45587608,Entire home/apt,175,3,0,,51.51055,-0.07587
45587715,Entire home/apt,196,3,2,0.26,51.51091,-0.07639
45587814,Entire home/apt,175,3,0,,51.5113,-0.0766
45587928,Entire home/apt,175,3,0,,51.51255,-0.07438
45588370,Private room,25,2,0,0.06,51.58385,0.03772
45588408,Entire home/apt,100,1,0,0.06,51.47479,-0.1523
45680558,Entire home/apt,85,2,1,0.09,51.47639,-0.34101
45680629,Entire home/apt,228,2,7,0.59,51.49118,-0.15515
45680808,Entire home/apt,62,14,4,0.33,51.54512,-0.18741
45737053,Entire home/apt,124,2,7,0.63,51.55752,-0.40038
45680816,Entire home/apt,65,1,7,0.63,51.50904,-0.27153
45681055,Entire home/apt,90,3,0,,51.49276,-0.12929
45682026,Private room,75,1,0,0.06,51.49473,-0.20237
45588879,Entire home/apt,225,3,16,1.47,51.5193,-0.13313
45589490,Entire home/apt,182,3,0,,51.53568,-0.11022
45737125,Entire home/apt,130,3,0,0.25,51.52586,0.04313
45738284,Entire home/apt,195,4,13,0.99,51.50042,-0.11136
45590422,Private room,48,1,32,2.2,51.5262,-0.13898
45591057,Private room,55,1,3,0.36,51.52536,-0.13702
45682162,Private room,45,5,0,,51.5431,-0.15681
45682315,Private room,30,2,0,0.06,51.43178,-0.15168
45682367,Private room,154,1,52,8.97,51.51591,-0.06227
45682536,Entire home/apt,226,1,0,,51.50782,-0.14694
45739269,Entire home/apt,479,1,0,,51.51408,-0.05649
45591655,Private room,22,2,1,0.11,51.54276,0.15608
45591949,Entire home/apt,50,2,0,0.06,51.59613,-0.14132
45739886,Private room,25,7,0,,51.55571,-0.07186
45741906,Entire home/apt,133,3,1,1,51.4999,-0.0547
45593247,Entire home/apt,54,6,6,0.5,51.38914,-0.07576
45593629,Entire home/apt,370,3,0,,51.50714,-0.14726
45682541,Entire home/apt,250,1,10,0.84,51.48039,-0.18286
45744892,Entire home/apt,105,1,8,0.79,51.54222,-0.07848
45594786,Entire home/apt,500,2,11,1.01,51.52172,-0.1494
45594856,Entire home/apt,235,7,2,0.18,51.51527,-0.07213
45744964,Entire home/apt,150,5,2,0.33,51.491631,-0.189141
45682676,Private room,60,2,3,0.6,51.488667,-0.146064
45682870,Private room,80,1,0,,51.5004,-0.08041
45683141,Entire home/apt,50,14,3,0.26,51.36667,-0.10056
45745447,Private room,60,2,0,,51.5764,-0.02792
45683500,Entire home/apt,250,2,5,0.35,51.4929,-0.15665
45683655,Private room,648,1,31,3.65,51.51632,-0.17375
45747070,Entire home/apt,69,3,0,0.2,51.53067,-0.21554
45684172,Entire home/apt,359,4,0,,51.5132,-0.17975
45747081,Entire home/apt,45,9,12,0.89,51.48869,0.12548
45747377,Entire home/apt,108,1,14,1.24,51.47444,-0.10102
45747971,Private room,45,3,3,0.27,51.494,-0.09626
45748541,Private room,30,7,2,0.26,51.5116,-0.21605
45748621,Entire home/apt,271,2,1,0.13,51.50554,-0.12782
45685907,Entire home/apt,145,1,8,0.79,51.529587,-0.130678
45597407,Entire home/apt,70,2,0,,51.39577,-0.1288
45748698,Entire home/apt,109,3,0,0.18,51.48919,-0.09897
45748926,Entire home/apt,453,4,4,0.35,51.51105,-0.18027
45749013,Entire home/apt,300,2,0,,51.50714,-0.12748
45749367,Private room,160,1,42,2.78,51.505779,-0.226152
45600447,Entire home/apt,300,2,0,,51.50697,-0.32489
45601961,Private room,22,2,23,1.54,51.43421,-0.1173
45687096,Entire home/apt,40,2,0,0.06,51.51182,-0.05648
45749519,Entire home/apt,65,1,0,,51.50827,-0.27147
45749531,Entire home/apt,132,4,0,,51.51068,-0.1932
45751303,Entire home/apt,100,10,3,0.29,51.45243,-0.0714
45687371,Entire home/apt,386,7,3,0.5,51.47981,-0.16902
45687831,Entire home/apt,275,75,0,0.06,51.50024,-0.01556
45693274,Entire home/apt,135,3,0,,51.36966,-0.10078
45693349,Entire home/apt,135,3,0,,51.37187,-0.10254
45693409,Entire home/apt,155,3,0,,51.37186,-0.1019
45603109,Entire home/apt,90,3,0,,51.52388,-0.18565
45751639,Private room,40,1,0,,51.51326,-0.27135
45751774,Entire home/apt,135,2,4,0.44,51.50984,-0.23451
45752293,Private room,20,1,0,0.11,51.49971,-0.19914
45753311,Entire home/apt,50,1,0,0.06,51.42878,-0.17
45603314,Entire home/apt,185,5,2,0.27,51.49241,-0.14442
45694186,Entire home/apt,110,3,8,0.71,51.57149,-0.06489
45694451,Entire home/apt,50,41,0,,51.42738,-0.15654
45753648,Private room,200,1,0,,51.5421,-0.18883
45694527,Entire home/apt,85,15,0,0.11,51.55087,-0.18547
45694764,Entire home/apt,234,3,1,0.21,51.51053,-0.30604
45694877,Entire home/apt,234,3,1,0.13,51.50881,-0.30446
45753651,Entire home/apt,99,21,0,0.06,51.52516,-0.07709
45753785,Entire home/apt,275,21,2,0.2,51.52488,-0.08744
45754069,Private room,50,2,0,,51.45053,0.00472
45754198,Private room,21,1,1,0.32,51.40511,-0.06213
45695113,Entire home/apt,75,7,2,0.19,51.50088,-0.21599
45695378,Entire home/apt,322,2,4,0.37,51.49077,-0.15578
45696052,Entire home/apt,299,2,6,0.42,51.49265,-0.15732
45696091,Entire home/apt,70,5,1,0.31,51.54901,-0.24691
45696185,Entire home/apt,145,3,0,,51.47209,-0.38555
45696196,Entire home/apt,158,3,11,1.01,51.47231,-0.18914
45696538,Entire home/apt,60,1,10,0.75,51.58491,-0.07528
45696806,Entire home/apt,70,2,6,0.43,51.58222,-0.12081
45696840,Entire home/apt,234,3,1,0.11,51.50839,-0.30585
45604301,Private room,30,2,4,0.37,51.58213,-0.22969
45605116,Private room,50,1,0,,51.34943,-0.14303
45755663,Private room,50,2,0,,51.49309,-0.1197
45606076,Private room,40,1,0,0.06,51.4281,-0.11937
45612837,Entire home/apt,140,4,1,0.1,51.46722,-0.22411
45696975,Entire home/apt,234,3,0,,51.50881,-0.30435
45697067,Entire home/apt,234,3,0,,51.50872,-0.30422
45697496,Entire home/apt,170,2,7,0.65,51.51704,-0.20014
45697702,Entire home/apt,65,3,3,0.25,51.53418,-0.20741
45697827,Private room,29,3,11,0.92,51.4794,-0.36558
45698121,Private room,50,7,0,,51.56551,-0.12703
45698433,Entire home/apt,85,3,1,0.16,51.53233,-0.20559
45757238,Entire home/apt,200,5,0,,51.4997,-0.10258
45614917,Entire home/apt,750,29,0,,51.485,-0.20108
45759711,Entire home/apt,284,90,10,1.26,51.51256,-0.13392
45760205,Private room,122,1,41,2.62,51.49633,-0.08399
45761284,Entire home/apt,124,2,6,0.55,51.55749,-0.39972
45762278,Entire home/apt,124,2,5,0.48,51.55688,-0.40106
45763191,Entire home/apt,75,5,1,0.11,51.47076,-0.17217
45763300,Private room,172,1,0,,51.49527,-0.1746
45764426,Private room,100,3,0,,51.51995,-0.10751
45617673,Entire home/apt,100,7,0,0.06,51.51014,-0.18576
45765919,Private room,55,1,1,0.63,51.50446,-0.09729
45698943,Entire home/apt,65,1,17,1.23,51.58639,-0.08041
45699124,Private room,162,2,28,1.98,51.50029,-0.1865
45699146,Private room,168,2,10,0.97,51.50078,-0.18722
45766267,Entire home/apt,70,3,0,0.06,51.45903,0.00835
45617828,Entire home/apt,75,2,1,1,51.48794,-0.01753
45617986,Entire home/apt,68,4,4,0.51,51.4846,-0.12206
45618424,Entire home/apt,112,2,8,0.52,51.48579,0.02146
45767091,Private room,90,1,1,0.15,51.43888,-0.15681
45618721,Entire home/apt,70,7,0,0.06,51.4908,0.00446
45767170,Private room,18,15,0,,51.56289,-0.1094
45699550,Entire home/apt,200,4,1,0.18,51.49128,-0.0991
45699569,Private room,164,2,26,2.2,51.5006,-0.18528
45701019,Entire home/apt,320,5,1,0.29,51.43773,-0.18484
45768039,Private room,40,2,2,0.38,51.64403,-0.00918
45701665,Private room,32,3,0,,51.48226,-0.0631
45701922,Private room,29,2,0,,51.54535,-0.08467
45706297,Entire home/apt,300,3,2,0.19,51.48582,-0.18815
45707982,Private room,39,7,0,,51.52572,-0.16371
45769571,Entire home/apt,93,1,68,4.5,51.5007,-0.33819
45769728,Entire home/apt,50,3,3,0.25,51.36061,0.10563
45708937,Entire home/apt,85,3,0,0.17,51.57699,-0.10079
45709701,Entire home/apt,100,5,0,,51.50764,-0.24675
45709940,Private room,35,1,0,0.06,51.40688,-0.09898
45710053,Entire home/apt,75,4,0,,51.43181,-0.10302
45619736,Entire home/apt,60,2,1,0.22,51.49783,-0.11315
45770913,Entire home/apt,150,3,8,0.8,51.54782,-0.20445
45621123,Entire home/apt,127,1,1,0.57,51.60703,0.05099
45621284,Entire home/apt,120,7,0,,51.49977,-0.01698
45710135,Private room,1570,1,0,0.13,51.51433,-0.05456
45710266,Entire home/apt,1480,1,0,0.07,51.54643,-0.11453
45711110,Entire home/apt,160,3,0,,51.47465,-0.04568
45712013,Private room,45,2,2,0.18,51.40615,-0.08563
45771414,Private room,35,1,7,0.48,51.50542,-0.46352
45771551,Entire home/apt,161,4,1,0.08,51.50244,-0.10933
45777106,Entire home/apt,118,1,3,0.48,51.51878,-0.16786
45625711,Entire home/apt,115,30,0,,51.46062,-0.11834
45777276,Private room,41,30,2,0.39,51.52044,-0.05742
45777369,Entire home/apt,234,3,0,,51.42047,-0.21062
45777447,Entire home/apt,150,14,0,,51.6365,-0.17157
45626659,Private room,23,30,1,0.26,51.54385,0.03185
45627062,Entire home/apt,57,4,29,2.15,51.38285,-0.08126
45713085,Entire home/apt,89,3,2,0.37,51.48196,0.14487
45715316,Entire home/apt,58,14,0,,51.48829981,0.06019806
45716040,Entire home/apt,124,2,3,0.31,51.55769,-0.40119
45777542,Entire home/apt,821,3,2,0.3,51.51553,-0.18187
45777981,Entire home/apt,122,1,3,0.3,51.51261,-0.13052
45778028,Entire home/apt,201,21,2,0.24,51.51434,-0.13358
45778093,Entire home/apt,168,2,0,,51.51412,-0.06913
45627754,Entire home/apt,100,20,0,,51.61155,-0.1218
45630169,Entire home/apt,175,3,0,,51.51265,-0.07444
45630288,Entire home/apt,175,3,0,,51.51194,-0.07446
45779629,Entire home/apt,199,30,0,,51.499611,-0.167943
45779951,Private room,176,1,4,0.33,51.51577,-0.17446
45780458,Entire home/apt,234,3,0,,51.42003,-0.20821
45630315,Entire home/apt,110,7,0,,51.47927,-0.16871
45631190,Entire home/apt,175,3,2,0.21,51.51236,-0.07632
45631476,Entire home/apt,247,3,0,,51.51238,-0.07626
45631515,Entire home/apt,250,5,0,,51.4866,-0.17189
45631572,Entire home/apt,247,3,0,,51.51259,-0.07491
45716642,Entire home/apt,130,5,7,0.56,51.47064,-0.20987
45716644,Entire home/apt,109,2,5,0.55,51.41689,-0.06898
45717524,Entire home/apt,130,2,7,0.77,51.44818,-0.02571
45717924,Entire home/apt,95,1,34,2.88,51.42456,-0.02057
45719155,Private room,33,2,5,0.75,51.52128,-0.11299
45780954,Entire home/apt,234,3,0,0.07,51.42022,-0.21005
45781199,Entire home/apt,325,7,0,,51.52274,-0.06874
45719373,Private room,72,21,3,0.35,51.48473,0.01593
45719635,Entire home/apt,156,7,0,0.12,51.48826,-0.14605
45720465,Private room,50,3,0,,51.41059,-0.27455
45720546,Private room,23,14,1,0.12,51.51229,-0.21619
45633701,Entire home/apt,61,30,0,0.06,51.51129,-0.1278
45633911,Private room,33,2,33,2.4,51.39368,-0.10373
45781441,Entire home/apt,115,3,4,0.32,51.51348,-0.19181
45781588,Entire home/apt,180,3,0,,51.41913,-0.20836
45636076,Private room,60,2,4,0.36,51.54366,0.00144
45636137,Private room,105,1,1,0.18,51.56792,-0.21152
45781718,Entire home/apt,180,3,1,0.09,51.41907,-0.20911
45781870,Entire home/apt,180,3,0,,51.4207,-0.20799
45783007,Entire home/apt,152,2,0,0.13,51.4926,-0.05345
45783629,Private room,30,3,10,1.19,51.53811,-0.00652
45784158,Entire home/apt,150,1,12,0.76,51.53286,0.06677
45636513,Entire home/apt,110,2,0,0.75,51.41575,-0.31304
45636545,Entire home/apt,50,1,2,0.91,51.61116,0.00692
45785015,Entire home/apt,85,4,38,2.92,51.52274,-0.11513
45637535,Entire home/apt,213,1,10,0.86,51.43995,-0.34245
45785298,Private room,22,30,0,,51.51841,-0.04934
45721157,Entire home/apt,90,1,0,,51.49146,-0.02368
45788215,Entire home/apt,365,3,13,0.85,51.51489,-0.12866
45792163,Entire home/apt,146,3,1,0.17,51.41261,-0.30242
45792249,Entire home/apt,124,2,0,,51.53942,-0.09857
45637820,Private room,50,1,0,,51.49708,-0.01435
45792274,Entire home/apt,146,3,6,0.59,51.41288,-0.30081
45793252,Entire home/apt,163,3,0,,51.41942,-0.20632
45793314,Entire home/apt,196,3,0,,51.41995,-0.20834
45792357,Entire home/apt,168,3,1,0.16,51.41441,-0.30237
45793080,Entire home/apt,163,3,0,,51.4182,-0.208
45793168,Entire home/apt,163,3,1,0.1,51.4199,-0.20632
45873947,Private room,55,4,4,0.76,51.51712,-0.07513
45874018,Private room,56,4,3,0.71,51.51742,-0.07574
45874172,Private room,1570,4,0,,51.51845,-0.07373
45874405,Private room,53,4,7,0.71,51.51844,-0.07548
45874515,Entire home/apt,125,5,0,0.07,51.54822,-0.17116
45876036,Private room,27,7,0,,51.50164,0.02933
45876606,Entire home/apt,120,4,4,0.34,51.51542,-0.17434
45793863,Entire home/apt,65,1,2,0.2,51.5098,-0.27324
45794194,Private room,70,1,0,,51.55215,0.00103
45794605,Private room,29,1,3,0.29,51.6031,-0.25628
45878915,Private room,31,1,28,1.73,51.60553,0.09148
45645854,Private room,89,1,5,0.46,51.49614,-0.23396
45645856,Private room,105,1,23,1.75,51.49389,-0.23372
45645864,Private room,120,1,1,0.44,51.49425,-0.23568
45646162,Entire home/apt,90,3,0,,51.41744,-0.07428
45879775,Entire home/apt,69,3,1,0.13,51.47733,-0.20721
45647186,Entire home/apt,99,3,2,0.17,51.51055,-0.27125
45647895,Private room,98,1,2,0.4,51.49725,-0.20779
45648324,Private room,98,1,0,0.17,51.49725,-0.20779
45883099,Entire home/apt,90,4,1,0.27,51.5385,-0.05948
45887310,Private room,35,1,4,0.32,51.5333,0.0081
45649005,Private room,129,1,0,,51.49389,-0.23417
45649167,Private room,22,1,0,,51.55254,-0.08121
45650054,Entire home/apt,80,5,6,0.6,51.52279,-0.04067
45651867,Private room,1570,1,0,0.06,51.49585,-0.13249
45794916,Entire home/apt,130,5,1,0.18,51.45533,-0.15725
45795097,Private room,18,1,4,0.36,51.60281,-0.25647
45795161,Private room,210,1,12,0.93,51.51981,-0.13263
45795787,Entire home/apt,600,4,20,1.69,51.49649,-0.09875
45796067,Entire home/apt,149,14,0,0.07,51.54554,-0.13889
45796085,Entire home/apt,101,180,0,,51.55812,-0.06622
45796123,Entire home/apt,163,3,0,,51.41964,-0.20652
45887796,Entire home/apt,208,3,1,0.13,51.48936,-0.28628
45888021,Private room,45,2,13,0.94,51.51966,-0.06116
45796490,Entire home/apt,98,2,0,0.06,51.49687,-0.23445
45796497,Entire home/apt,84,2,0,,51.60783,0.03666
45652100,Entire home/apt,300,91,0,0.06,51.51929,-0.1565
45652132,Private room,36,1,5,0.46,51.53762,0.10851
45888075,Entire home/apt,208,3,1,0.13,51.48782,-0.28613
45889011,Entire home/apt,850,20,1,0.46,51.48864,-0.19207
45797576,Entire home/apt,56,1,3,0.3,51.50706,-0.24411
45797650,Entire home/apt,87,3,0,0.4,51.49196,-0.19688
45797886,Entire home/apt,90,3,0,0.14,51.49389,-0.19707
45889122,Entire home/apt,122,1,1,0.18,51.51472,-0.13108
45799649,Entire home/apt,120,60,0,,51.542,-0.17963
45654169,Private room,30,1,11,0.7,51.5721,-0.36511
45654833,Entire home/apt,125,3,1,0.37,51.48128,-0.19544
45655659,Private room,21,1,0,0.06,51.50304,-0.30856
45656162,Entire home/apt,88,14,0,,51.49669638,-0.209800859
45889628,Private room,167,1,42,2.97,51.51438,-0.16042
45889839,Entire home/apt,226,3,12,1.1,51.51926,-0.15805
45890865,Private room,86,3,0,0.2,51.59778,-0.21782
45801316,Private room,207,1,0,,51.51041,-0.09503
45807912,Entire home/apt,130,3,2,0.43,51.52044,-0.15881
45807917,Entire home/apt,130,3,7,1.22,51.5206,-0.16093
45891116,Private room,35,1,13,1.15,51.49769,-0.10769
45808912,Entire home/apt,150,2,4,0.31,51.51509,-0.17953
45809030,Entire home/apt,160,2,0,0.16,51.5132,-0.18024
45656815,Private room,24,7,5,0.4,51.5373,-0.06168
45966403,Private room,65,7,2,0.31,51.51396,-0.12628
45966784,Private room,59,7,8,1.08,51.51595,-0.12584
45967090,Entire home/apt,183,181,0,,51.40944,-0.19269
45967970,Private room,35,3,1,0.18,51.40452,-0.083
45968237,Entire home/apt,300,1,17,1.14,51.53615,-0.10019
45968541,Private room,306,1,1,0.12,51.51955,-0.13266
45968574,Private room,40,1,0,,51.57913,-0.24257
45968774,Private room,198,1,6,0.48,51.51771,-0.13136
45891136,Private room,40,7,0,,51.52397,-0.20301
45891226,Private room,45,7,0,,51.52422,-0.20274
45892566,Private room,45,21,1,0.14,51.56949,0.06362
45969277,Private room,32,3,4,0.34,51.61635,-0.18168
45813376,Entire home/apt,370,1,1,1,51.54622,-0.14292
45814294,Entire home/apt,53,2,24,1.65,51.52466,-0.07634
45814531,Private room,65,7,0,,51.41348,-0.25185
45892997,Entire home/apt,250,5,0,,51.49315,-0.17745
45814715,Private room,50,1,0,,51.39102,-0.10784
45814915,Entire home/apt,106,14,0,,51.52038,-0.14952
45815233,Entire home/apt,281,4,2,0.16,51.52304,-0.11121
45972959,Entire home/apt,116,2,4,0.3,51.379993,-0.092431
45973694,Entire home/apt,130,28,1,0.14,51.5791,-0.10766
45974177,Private room,40,1,0,,51.53485,-0.47263
45981724,Entire home/apt,186,1,19,1.16,51.54595,-0.14146
45895034,Private room,132,1,150,9.52,51.53658,-0.09311
45895035,Private room,153,1,46,2.98,51.53872,-0.09272
45895036,Private room,102,1,128,8.42,51.53666,-0.09279
45895472,Entire home/apt,120,2,0,,51.50027,-0.22207
45897251,Private room,35,5,4,0.32,51.51593,-0.05487
